id,name,email,amount,date,category,active,quantity,rating
rec-000612,Asa Hayes,annabel.mertz@gray.net,78.05,2024-09-23T17:27:05+05:30,furniture,false,24,0.7
rec-000613,Clifford Peters,llang@williamson.biz,252.88,2026-05-31T17:27:05+05:30,books,true,87,3.7
rec-000614,Fletcher Myers,deron.christiansen@thornton.name,961.77,2025-06-22T17:27:05+05:30,toys,true,75,2.8
rec-000615,Birdie Hayes,edickinson@grimes.info,598.44,2026-02-01T17:27:05+05:30,clothing,false,47,2.9
rec-000616,Lawrence Burns,clintont92@barber.info,663.64,2025-07-01T17:27:05+05:30,books,true,52,1.5
rec-000617,Corine Larkin,pramsey@grant.com,991.59,2024-09-23T17:27:05+05:30,automotive,true,88,0.2
rec-000618,David Schmitt,alenescott@ryan.io,64.08,2025-06-24T17:27:05+05:30,clothing,true,100,4.9
rec-000619,Ashly Lin,cconsidine@rowe.io,226.12,2025-06-30T17:27:05+05:30,books,false,98,3.3
rec-000620,Abdul Walters,javiergibson@swanson.info,217.01,2025-05-31T17:27:05+05:30,sports,true,51,0.5
rec-000621,Luis Valdez,ralph.osinski@gray.net,454.15,2025-03-25T17:27:05+05:30,health,true,97,1.6
rec-000622,Charley Garrett,judgereid@woods.name,793.54,2025-02-22T17:27:05+05:30,sports,true,29,2.4
rec-000623,Jimmy Wang,doriansingleton@rowe.com,595.33,2025-11-07T17:27:05+05:30,food,true,34,1.1
rec-000624,Hardy Ford,berrys@brekke.info,646.98,2026-03-06T17:27:05+05:30,electronics,true,37,4.0
rec-000625,Mary Carroll,sebastianlang@rogers.com,67.75,2025-10-07T17:27:05+05:30,sports,true,44,3.7
rec-000626,Hal Lyons,dterry65@romero.com,705.91,2025-01-01T17:27:05+05:30,food,true,6,3.8
rec-000627,Carlie McClure,agustinabyrd8@wallace.info,405.80,2025-09-04T17:27:05+05:30,furniture,false,92,0.5
rec-000628,Mabel Thornton,chadrick-reed@price.net,254.32,2025-04-05T17:27:05+05:30,garden,true,18,2.1
rec-000629,Meaghan Reed,felicity.wyman@flatley.info,501.12,2025-08-08T17:27:05+05:30,automotive,false,68,1.7
rec-000630,Easton Hughes,lilian.perkins9@may.info,696.85,2025-11-25T17:27:05+05:30,garden,false,47,1.0
rec-000631,Stella Larson,rfisher@reynolds.name,-488.00,2024-10-30T17:27:05+05:30,clothing,true,55,1.8
rec-000632,Dereck Cronin,edmundperez@lawrence.org,157.30,2026-03-10T17:27:05+05:30,automotive,true,76,4.8
rec-000633,Natasha Edwards,loiss16@harris.name,792.65,2026-03-27T17:27:05+05:30,automotive,true,83,4.0
rec-000634,Drake Stevens,christophe.collier@abbott.biz,675.09,2024-07-30T17:27:05+05:30,food,true,12,5.0
rec-000635,Claudie Reese,nicole.lopez@walker.info,734.99,2026-06-17T17:27:05+05:30,electronics,true,28,2.9
rec-000636,Humberto Gilbert,bethany.cunningham@nelson.io,686.31,2025-10-17T17:27:05+05:30,food,false,69,1.7
rec-000637,Alda Wolff,alanwyatt@rogers.net,114.56,2025-12-09T17:27:05+05:30,sports,true,51,4.8
rec-000638,Mandy Perez,kobefeeney@vasquez.name,940.06,2025-12-16T17:27:05+05:30,toys,true,87,0.1
rec-000639,Amelia Bernhard,consuelochen@gordon.net,627.68,2026-02-28T17:27:05+05:30,electronics,true,98,2.0
rec-000640,Adah Rodriguez,audreywolfe@young.biz,801.84,2026-04-19T17:27:05+05:30,health,true,52,3.3
rec-000641,Drake McDermott,mario-sutton@green.name,316.95,2025-02-13T17:27:05+05:30,health,true,22,1.9
rec-000642,Dee Jones,colt_patel@miles.info,597.05,2025-04-22T17:27:05+05:30,garden,true,97,3.1
rec-000643,Cruz Anderson,madelyn.bayer@washington.io,904.64,2025-02-03T17:27:05+05:30,sports,false,68,1.0
rec-000644,Drew Mueller,florencevincent@sauer.net,28.55,2025-11-16T17:27:05+05:30,furniture,false,97,0.9
rec-000645,Brenden Berge,fred-garrett@maxwell.net,744.11,2025-04-06T17:27:05+05:30,electronics,false,70,3.7
rec-000646,Esperanza Henry,mauricejordan@ashley.com,311.10,2026-01-02T17:27:05+05:30,garden,true,90,1.1
rec-000647,Lucie Clay,albertfox@raynor.info,19.27,2025-06-23T17:27:05+05:30,health,true,1,0.7
rec-000648,Elisabeth Santiago,acunningham@velazquez.name,459.25,2025-10-30T17:27:05+05:30,clothing,true,8,2.6
rec-000649,Hanna Garza,joseph.rivera@simmons.io,528.82,2024-08-21T17:27:05+05:30,health,true,50,4.1
rec-000650,Ruth Patel,isaac-lin@sherman.info,395.62,2024-06-28T17:27:05+05:30,clothing,false,52,3.7
rec-000651,Margie Stark,juliana.padilla@brekke.net,324.21,2024-12-12T17:27:05+05:30,clothing,true,5,3.4
rec-000652,Ron Christiansen,desmond-henderson9@hunter.biz,888.59,2025-01-14T17:27:05+05:30,electronics,true,48,4.2
rec-000653,Adela Ray,mohamedgriffin@perry.io,371.21,2024-12-21T17:27:05+05:30,electronics,true,41,0.5
rec-000654,Karina Haley,gilbertcunningham@matthews.info,805.65,2025-10-05T17:27:05+05:30,electronics,true,89,1.8
rec-000655,Jaiden Brekke,alize_saunders@ramsey.com,774.52,2025-10-25T17:27:05+05:30,automotive,true,44,2.4
rec-000656,Jamison Martin,jaynewilson@gibson.net,400.37,2024-10-05T17:27:05+05:30,furniture,true,59,2.3
rec-000657,Micaela Kessler,cordeliahills@wise.info,930.21,2024-08-12T17:27:05+05:30,garden,true,56,0.6
rec-000658,Otis Wallace,estella.goodwin@davies.info,524.46,2025-08-30T17:27:05+05:30,clothing,false,54,0.1
rec-000659,Evelyn Daugherty,bill-evans@reid.net,463.16,2026-06-12T17:27:05+05:30,clothing,true,3,4.2
rec-000660,Jillian Ruiz,elena.schroeder76@osinski.net,49.27,2026-02-12T17:27:05+05:30,clothing,true,2,3.3
rec-000661,Kathleen Jacobs,ari_schultz@nguyen.name,538.93,2024-08-21T17:27:05+05:30,toys,true,52,3.2
rec-000662,Anya Horton,bulahs@campbell.info,19.05,2025-08-09T17:27:05+05:30,furniture,false,93,2.1
rec-000663,Alisha Wilcox,dwise@bailey.com,-140.00,2024-10-18T17:27:05+05:30,electronics,true,94,1.1
rec-000664,Nat Rice,frankiemay@feeney.net,565.29,2025-03-28T17:27:05+05:30,sports,true,3,1.6
rec-000665,Deron Powell,harold-warren@leonard.name,174.10,2024-10-25T17:27:05+05:30,clothing,true,96,4.4
rec-000666,Mackenzie Bennett,cschroeder@reynolds.net,691.05,2025-11-27T17:27:05+05:30,health,false,93,1.6
rec-000667,Lindsay Holmes,beulahyang@lee.info,130.65,2025-07-27T17:27:05+05:30,sports,true,39,3.4
rec-000668,Carmela Jensen,monica-lee@wilson.org,807.12,2025-09-22T17:27:05+05:30,sports,true,98,4.1
rec-000669,Gillian Stone,janisl@becker.org,622.96,2026-04-24T17:27:05+05:30,electronics,true,81,4.6
rec-000670,Richie Herman,krista.crawford@schneider.io,22.54,2024-12-09T17:27:05+05:30,sports,true,17,0.3
rec-000671,Daron Rivera,ellioth@ramirez.biz,749.23,2026-03-10T17:27:05+05:30,electronics,true,54,3.9
rec-000672,Cathy Garcia,jesslawson@watts.name,475.21,2024-07-29T17:27:05+05:30,automotive,true,63,0.7
rec-000673,Arlo Grant,apatterson@guzman.org,859.13,not-a-date,automotive,true,41,4.0
rec-000674,Jade Nelson,lorenabrown@bartell.org,462.91,2026-05-16T17:27:05+05:30,health,true,48,0.2
rec-000675,Faye Cartwright,manuela_jackson@weber.org,175.36,2025-01-25T17:27:05+05:30,toys,false,40,3.8
rec-000676,William Austin,santiago.abshire@ryan.net,941.38,2026-04-16T17:27:05+05:30,furniture,true,97,4.0
rec-000677,Patience Wells,alex.davies@washington.info,351.67,2024-07-24T17:27:05+05:30,garden,false,36,2.8
rec-000678,Phyllis Baker,hmcdonald@herzog.org,876.76,2025-02-28T17:27:05+05:30,food,true,81,1.7
rec-000679,River Yang,karen_marvin@frazier.io,28.28,2024-08-31T17:27:05+05:30,garden,true,25,2.7
rec-000680,Jillian Jacobson,breanne.nguyen@parker.info,432.15,2024-09-08T17:27:05+05:30,health,false,61,4.9
rec-000681,Gaylord Todd,adelagibson@hudson.name,210.50,2026-06-14T17:27:05+05:30,sports,true,1,4.4
rec-000682,Emmy Reyes,meghanpatterson@hahn.io,701.82,2025-12-26T17:27:05+05:30,food,true,52,0.5
rec-000683,Anya Jimenez,myoung@mertz.net,401.98,2025-02-25T17:27:05+05:30,books,true,18,4.8
rec-000684,Blanche Connelly,michelekuhn@yates.biz,562.93,2025-08-15T17:27:05+05:30,books,true,2,1.0
rec-000685,Dennis Carroll,muriel.higgins@adams.name,242.89,2025-03-10T17:27:05+05:30,books,true,14,0.4
rec-000686,Felicity Stephens,gavin-wu@jacobi.biz,193.45,2025-03-11T17:27:05+05:30,automotive,true,100,2.5
rec-000687,Carmen Murphy,frances.cole@murray.name,895.10,2025-10-29T17:27:05+05:30,electronics,false,72,2.5
rec-000688,Sally Conroy,conradp@klein.net,42.44,2026-01-19T17:27:05+05:30,furniture,true,62,3.4
rec-000689,Juliana Bates,charleywright@yang.name,550.22,2025-03-12T17:27:05+05:30,toys,true,2,0.4
rec-000690,Jayme Gray,fordjoseph@gonzalez.info,229.16,2026-02-08T17:27:05+05:30,electronics,true,6,2.9
rec-000691,Pablo Rowe,dayanajames@mason.io,470.85,2026-01-06T17:27:05+05:30,sports,true,21,2.8
rec-000692,Kameron Rodriguez,bart.brooks@george.name,863.30,2024-12-01T17:27:05+05:30,books,false,96,4.8
rec-000693,,octavia.towne@lee.net,363.13,2025-12-11T17:27:05+05:30,clothing,true,19,2.7
rec-000694,Freddy Spencer,freddiesolomon@zimmerman.net,59.61,2025-11-20T17:27:05+05:30,health,true,47,0.7
rec-000695,King Gregory,jcummings@flatley.biz,778.26,2025-02-13T17:27:05+05:30,health,true,51,4.4
rec-000696,Boris Lopez,christatodd@stevenson.biz,823.59,2024-09-27T17:27:05+05:30,toys,true,9,2.3
rec-000697,Harmony Mueller,bwade@hammond.io,557.81,2024-08-09T17:27:05+05:30,toys,true,1,4.3
rec-000698,Cassandre Grimes,bramirez6@grant.info,723.16,2025-11-30T17:27:05+05:30,clothing,true,36,4.4
rec-000699,Ashlee Vaughn,abbeynavarro@nichols.io,726.79,2025-05-05T17:27:05+05:30,toys,true,32,0.2
rec-000700,Archibald Herman,jacklyntillman@williams.name,637.89,2025-09-30T17:27:05+05:30,food,true,85,4.4
rec-000701,Edmund Jacobs,shawna_hale@walsh.org,310.93,2025-01-04T17:27:05+05:30,food,true,31,4.8
rec-000702,Alessandra Owen,abnerray@knight.name,335.69,2024-06-19T17:27:05+05:30,automotive,true,8,2.4
rec-000703,Mariana Cunningham,anastasia.meyer@hoffman.name,458.42,2025-07-30T17:27:05+05:30,health,false,33,3.5
rec-000704,Alena Zamora,lane.jordan@stanton.info,156.34,2026-03-10T17:27:05+05:30,garden,true,85,1.9
rec-000705,Rita Dooley,meaghang@stone.biz,74.72,2025-07-16T17:27:05+05:30,electronics,true,77,0.6
rec-000706,Myles Lawrence,neha.watkins83@rosenbaum.org,524.20,2024-06-26T17:27:05+05:30,sports,true,95,1.8
rec-000707,Alberta Chen,lane.hartmann@sanders.name,744.21,2026-02-19T17:27:05+05:30,clothing,true,24,1.3
rec-000708,Esmeralda Wang,belle.ball@lewis.name,329.00,2026-02-23T17:27:05+05:30,toys,true,17,4.0
rec-000709,Kiara Walsh,arilittle@li.io,276.96,2025-01-25T17:27:05+05:30,toys,true,7,3.1
rec-000710,Gayle Stokes,camilamiller@kim.net,861.58,2025-11-22T17:27:05+05:30,books,true,1,0.5
rec-000711,Cooper Martin,alda-wiley@kennedy.net,518.17,2024-10-28T17:27:05+05:30,garden,true,52,2.7
rec-000712,Bulah Quinn,not-an-email,938.46,2025-04-22T17:27:05+05:30,toys,true,94,0.1
rec-000713,Carli Hernandez,dallin.ashley@harrington.com,568.70,2024-10-11T17:27:05+05:30,health,true,14,3.1
rec-000714,Marcia Stewart,darondietrich@ray.io,65.15,2025-01-23T17:27:05+05:30,health,true,66,0.2
rec-000715,Leon Goodwin,speterson@carpenter.info,311.67,2025-10-09T17:27:05+05:30,automotive,true,12,1.1
rec-000716,Joy Lyons,corymaxwell@graves.net,589.78,2024-09-26T17:27:05+05:30,furniture,true,85,2.1
rec-000717,Elbert Webb,jaydon.ashley@wheeler.com,718.72,2024-12-22T17:27:05+05:30,books,true,71,4.7
rec-000718,Blanche Ellis,fredrickmoore@hahn.biz,96.96,2025-09-13T17:27:05+05:30,clothing,true,77,2.9
rec-000719,Macie Richards,claudies@saunders.org,68.58,2024-12-13T17:27:05+05:30,automotive,true,27,1.5
rec-000720,Mustafa Richards,cynthia.swift6@price.io,648.22,2026-03-27T17:27:05+05:30,automotive,true,26,2.6
rec-000721,Darion Wheeler,adityagibson@hudson.info,331.55,2026-03-23T17:27:05+05:30,food,true,25,4.3
rec-000722,Carmelo Hernandez,cford63@walter.net,995.66,2025-07-18T17:27:05+05:30,garden,true,92,1.9
rec-000723,Franco Little,roy.williams@lin.name,20.25,2024-12-20T17:27:05+05:30,books,true,77,4.3
rec-000724,Alvah Jones,frances.farrell@walker.info,188.82,2024-06-20T17:27:05+05:30,food,true,39,3.7
rec-000725,Dallas Abernathy,kauer@pearson.biz,295.83,2024-11-02T17:27:05+05:30,electronics,true,24,2.0
rec-000726,Flo Cooper,chase.tyler@wyman.info,212.52,2026-06-01T17:27:05+05:30,garden,true,74,0.4
rec-000727,Benedict Hanson,cberge@jackson.com,84.80,2026-04-23T17:27:05+05:30,food,true,87,4.5
rec-000728,Concepcion Koch,dherrera60@hills.io,90.54,2024-07-14T17:27:05+05:30,electronics,true,80,1.0
rec-000729,Robert Chen,ljoseph@ingram.biz,322.84,2024-07-21T17:27:05+05:30,electronics,true,85,1.8
rec-000730,Brando Watkins,caesar.ellis@thornton.io,256.96,2026-05-22T17:27:05+05:30,sports,true,11,0.6
rec-000731,Charlene Marvin,mmclaughlin@watts.org,912.94,2026-03-19T17:27:05+05:30,health,false,89,2.9
rec-000732,Cole Grady,hughnavarro@wall.com,324.32,2026-06-14T17:27:05+05:30,health,true,18,4.3
rec-000733,Andrew Shields,hailie.wolf@baker.name,887.05,2024-10-29T17:27:05+05:30,furniture,true,8,4.7
rec-000734,Cassandre Jensen,aileen.martinez@stevenson.info,922.46,2025-01-22T17:27:05+05:30,electronics,true,51,2.1
rec-000735,Humberto Joseph,harmonrice44@nelson.net,901.02,2024-12-28T17:27:05+05:30,books,true,23,2.3
rec-000736,Helen Carter,colbylawrence@phillips.info,469.40,2026-03-13T17:27:05+05:30,food,true,97,0.7
rec-000737,Meagan Sharp,ericrussell@perkins.org,217.73,2025-10-04T17:27:05+05:30,electronics,true,98,0.2
rec-000738,Camron Wiggins,vincentsantiago@perry.com,601.17,2026-01-18T17:27:05+05:30,automotive,true,51,0.9
rec-000739,Alfonso Wolfe,leland.kessler@price.org,380.55,2026-05-26T17:27:05+05:30,furniture,true,84,1.2
rec-000740,Francesca Kessler,carolsullivan@mason.com,629.08,2025-01-01T17:27:05+05:30,food,true,89,4.1
rec-000741,Angel Berge,aida_perez@braun.io,763.39,2025-03-09T17:27:05+05:30,sports,true,17,4.2
rec-000742,Dameon Cruz,justina_herzog@jenkins.info,292.58,2026-06-01T17:27:05+05:30,garden,true,93,2.5
rec-000743,Cristian Gonzalez,polly.ruiz@bird.org,846.10,2026-02-28T17:27:05+05:30,books,false,27,4.0
rec-000744,Lois Berry,nolac@muller.io,875.88,2025-08-04T17:27:05+05:30,books,true,61,2.6
rec-000745,Madeline Ashley,kaileygraham@raynor.info,788.33,2024-09-30T17:27:05+05:30,toys,true,22,1.8
rec-000746,Molly Stanley,jalen.mitchell@hermann.biz,18.58,2024-11-01T17:27:05+05:30,electronics,true,65,2.0
rec-000747,Fidel Grady,candida.feeney@friesen.org,93.71,2026-05-16T17:27:05+05:30,automotive,false,42,1.5
rec-000748,Riley Horton,laurelball@powell.info,441.34,2026-02-23T17:27:05+05:30,food,true,26,3.2
rec-000749,Hallie Ortiz,fay.herzog7@patterson.net,934.70,2025-07-05T17:27:05+05:30,books,false,49,2.0
rec-000750,Casper Whitney,natashastanton@dickinson.org,190.71,2025-02-18T17:27:05+05:30,furniture,false,24,3.0
rec-000751,Dora Leonard,elisabethmoreno@lynch.biz,400.96,2025-08-27T17:27:05+05:30,sports,true,2,4.3
rec-000752,Samantha Hawkins,charles.lamb@larkin.org,772.54,2025-07-11T17:27:05+05:30,books,true,12,0.7
rec-000753,Hailie Garza,chyna_pena@henry.biz,356.59,2024-10-20T17:27:05+05:30,automotive,false,71,2.7
rec-000754,Edna Fields,candidabarton@morales.info,73.57,2025-04-17T17:27:05+05:30,books,false,50,2.4
rec-000755,Otto Beahan,leanna.maxwell@maldonado.com,700.34,2025-01-07T17:27:05+05:30,health,false,57,0.5
rec-000756,Dayna Hayes,khubbard@sullivan.net,398.65,2025-01-06T17:27:05+05:30,electronics,true,18,3.1
rec-000757,Laura Ramirez,fredrickgottlieb@ellis.net,447.41,2024-09-30T17:27:05+05:30,food,true,68,2.9
rec-000758,Alphonso Monahan,dejareese@purdy.net,630.67,2026-06-04T17:27:05+05:30,toys,true,33,2.9
rec-000759,Mae Mitchell,jenniemontgomery@abshire.biz,380.38,2024-07-01T17:27:05+05:30,sports,true,32,4.0
rec-000760,Amelia Franklin,breanna-newton@barber.io,867.11,2025-04-29T17:27:05+05:30,toys,true,16,3.2
rec-000761,Kenya Yang,bschmitt@sullivan.net,164.70,2025-10-06T17:27:05+05:30,books,true,28,1.8
rec-000762,Catalina Barker,randy.mason@hills.info,166.13,2024-07-15T17:27:05+05:30,books,true,67,1.8
rec-000763,Alize Wilcox,ethelgrant@kennedy.name,384.71,not-a-date,sports,true,7,2.8
rec-000764,Clifton Strong,abigale.willis@mendez.info,483.02,2026-03-13T17:27:05+05:30,books,true,42,3.3
rec-000765,Gabriella Hunter,josephined@butler.org,818.78,2024-09-28T17:27:05+05:30,electronics,false,74,4.0
rec-000766,Conner Quigley,chartmann@edwards.info,613.42,2026-02-16T17:27:05+05:30,automotive,true,26,0.7
rec-000767,Annalise Watson,mcraig@cook.org,962.04,2025-01-29T17:27:05+05:30,health,true,17,3.1
rec-000768,Jude Perry,karleybrekke@holt.net,227.24,2025-09-12T17:27:05+05:30,sports,true,82,3.5
rec-000769,Larry Mendoza,lillianortiz@morris.biz,272.32,2026-03-02T17:27:05+05:30,health,true,45,1.2
rec-000770,Brandon Fletcher,hudsonowens@lindgren.net,67.99,2025-03-27T17:27:05+05:30,garden,true,85,2.9
rec-000771,Heather Watkins,juanita_walton@dickinson.io,612.66,2026-03-13T17:27:05+05:30,automotive,true,39,1.6
rec-000772,Kirk Ward,tomass@deckow.biz,463.36,2025-11-01T17:27:05+05:30,garden,true,23,2.6
rec-000773,Giovanni Carpenter,millie.raynor@shields.biz,776.46,2025-02-04T17:27:05+05:30,automotive,true,44,2.5
rec-000774,Enrico Boyle,aglenn6@sutton.com,379.79,2025-03-03T17:27:05+05:30,sports,true,37,5.0
rec-000775,Carlotta Maxwell,irmaortiz@gomez.com,324.16,2026-02-15T17:27:05+05:30,clothing,false,87,3.6
rec-000776,Kareem Anderson,chanelsanders@barnett.io,794.33,2025-04-13T17:27:05+05:30,sports,true,35,3.2
rec-000777,Mabel Bird,edmonda@gardner.net,410.30,2026-06-16T17:27:05+05:30,clothing,true,56,2.7
rec-000778,Bernadette Dietrich,cvargas@austin.info,533.79,2025-12-24T17:27:05+05:30,food,true,9,3.8
rec-000779,Katherine Jones,darylmarsh@lee.info,620.91,2025-12-29T17:27:05+05:30,books,false,4,0.6
rec-000780,Leanne Ramirez,alisha-yost@patterson.com,814.23,2026-01-05T17:27:05+05:30,automotive,true,3,1.3
rec-000781,Helena Santiago,tinaj@lyons.name,701.65,2026-04-16T17:27:05+05:30,books,true,2,1.5
rec-000782,Sheila Mcdonald,christa.rutherford@smith.info,142.42,2025-01-07T17:27:05+05:30,clothing,true,50,4.7
rec-000783,Dean McCullough,jeromelindgren@spencer.biz,473.20,2025-11-18T17:27:05+05:30,,false,59,0.7
rec-000784,Dusty Wells,brycejohnson@hunter.biz,382.25,2025-05-06T17:27:05+05:30,clothing,false,59,0.5
rec-000785,Alena Pena,nora-medina@parker.biz,759.86,2024-12-22T17:27:05+05:30,books,true,98,4.1
rec-000786,Ernest Graham,candace.jimenez@fox.org,380.43,2025-05-13T17:27:05+05:30,electronics,true,90,0.8
rec-000787,Cody Phillips,blarson@chen.io,927.48,2026-04-17T17:27:05+05:30,books,true,68,4.5
rec-000788,Gabrielle Sims,madelynn.mayer@towne.info,778.39,2025-11-07T17:27:05+05:30,electronics,false,88,1.6
rec-000789,Bell Ford,bheller@carroll.biz,695.49,2026-03-17T17:27:05+05:30,food,true,21,2.1
rec-000790,Edmond Jacobi,savannah.shelton@walters.info,391.06,2025-12-31T17:27:05+05:30,food,false,56,2.5
rec-000791,Riley Clark,dulcecollins@sauer.biz,134.96,2025-12-18T17:27:05+05:30,books,false,57,3.1
rec-000792,Alaina Lawrence,not-an-email,836.50,2024-07-08T17:27:05+05:30,garden,true,59,2.1
rec-000793,Cassie Barrows,darren.clark@cartwright.name,769.02,2025-02-11T17:27:05+05:30,sports,true,22,1.0
rec-000794,Constance Walker,frankiet@graham.org,655.31,2025-04-18T17:27:05+05:30,sports,true,49,3.4
rec-000795,,chrisholland@mason.com,771.50,2024-07-24T17:27:05+05:30,garden,true,54,0.1
rec-000796,Fae Wiley,marjorie.thomas@powers.name,483.38,2024-11-16T17:27:05+05:30,sports,true,20,2.2
rec-000797,Kurtis Cox,biankac91@wilkins.name,28.97,2025-05-01T17:27:05+05:30,electronics,true,90,3.4
rec-000798,Nathan Walton,lindaw79@wang.com,725.38,2024-09-07T17:27:05+05:30,health,true,57,4.8
rec-000799,Giovanny Carroll,neal.gardner7@bailey.name,679.65,2024-11-12T17:27:05+05:30,food,false,77,4.0
rec-000800,Maegan Fisher,colinanderson@reilly.biz,867.66,2025-11-12T17:27:05+05:30,health,false,24,0.4
rec-000801,Theodore Morrison,hermanhoward@perkins.biz,92.15,2024-10-15T17:27:05+05:30,food,true,82,1.0
rec-000802,Aubree Joseph,cayla-cartwright@bryant.name,801.68,2025-07-12T17:27:05+05:30,clothing,true,1,4.0
rec-000803,Nova Considine,taylor_waters83@hall.com,285.68,2024-08-18T17:27:05+05:30,automotive,true,8,0.1
rec-000804,Victoria James,penelopemyers8@norris.info,970.84,2025-10-03T17:27:05+05:30,toys,true,40,1.9
rec-000805,Mandy Hill,pedro.brekke@davis.biz,313.83,2024-09-05T17:27:05+05:30,sports,true,35,3.1
rec-000806,Vicente Martinez,dchen@malone.name,316.03,2026-02-13T17:27:05+05:30,furniture,true,69,5.0
rec-000807,Santiago Sanders,beatrice.lang@wu.net,638.03,2025-04-20T17:27:05+05:30,clothing,false,22,0.8
rec-000808,Jimmie Beahan,daryl.jordan@bennett.net,463.29,2024-10-14T17:27:05+05:30,,true,37,4.3
rec-000809,Kale Gray,ibrahimmorales@leonard.name,944.53,2026-01-11T17:27:05+05:30,sports,true,95,2.0
rec-000810,Dax Wolfe,maxwolff@maldonado.org,447.47,2026-02-21T17:27:05+05:30,toys,false,76,0.6
rec-000811,Donald Bell,declanchristiansen@larson.io,856.60,2025-03-16T17:27:05+05:30,garden,true,23,3.4
rec-000812,Laurel Schultz,caesar_gerhold@hall.net,8.27,2025-08-18T17:27:05+05:30,automotive,true,5,3.2
rec-000813,Angela Hubbard,jeremy.mccullough@tyler.biz,994.80,2025-08-12T17:27:05+05:30,health,true,55,1.9
rec-000814,Eda Wagner,kileym2@baldwin.biz,745.89,2024-07-10T17:27:05+05:30,books,false,14,4.7
rec-000815,Hugh Schultz,lukaswalton@bartell.biz,521.67,2026-05-07T17:27:05+05:30,garden,true,67,1.2
rec-000816,Emmanuelle Wall,not-an-email,519.72,2026-06-17T17:27:05+05:30,automotive,false,43,2.9
rec-000817,Victoria Newton,ksandoval@howard.biz,662.92,2024-11-17T17:27:05+05:30,automotive,false,6,1.3
rec-000818,Lolita Brady,greggh@woods.info,514.74,2024-07-26T17:27:05+05:30,toys,true,57,4.6
rec-000819,Sabina Walton,cassandra-davies@mills.com,893.72,2025-06-23T17:27:05+05:30,health,false,46,3.7
rec-000820,Joaquin Romero,claudia.shelton@clark.info,218.40,2024-07-11T17:27:05+05:30,garden,true,43,3.6
rec-000821,Hailee Mayer,bpatterson@graham.io,178.49,2026-01-08T17:27:05+05:30,furniture,true,33,4.9
rec-000822,Jimmie Collier,adellschaefer@may.name,710.17,2026-01-26T17:27:05+05:30,electronics,true,35,2.0
rec-000823,Nick Kim,rhoward56@holland.io,501.07,2026-01-04T17:27:05+05:30,electronics,true,40,1.9
rec-000824,Dell Armstrong,creese@west.org,523.55,2024-12-22T17:27:05+05:30,garden,true,54,0.5
rec-000825,Alexander Schmidt,joanne.wood@woods.io,498.73,2024-11-21T17:27:05+05:30,automotive,true,61,2.2
rec-000826,Glen Black,clementine.wilcox@gregory.org,565.16,2026-05-07T17:27:05+05:30,garden,true,82,4.3
rec-000827,,jeff.stephens@hoffman.org,839.62,2025-12-18T17:27:05+05:30,furniture,true,91,1.9
rec-000828,Angus Mills,cglover@johnson.net,813.88,2025-11-20T17:27:05+05:30,automotive,true,59,1.9
rec-000829,Aracely Mendez,reginald.pearson@owens.io,866.15,2025-09-15T17:27:05+05:30,automotive,true,55,2.2
rec-000830,Carolina Gislason,anaisryan@nolan.info,441.16,2026-05-16T17:27:05+05:30,clothing,true,9,4.3
rec-000831,Angela Larkin,lizaholland@mcdonald.info,111.09,2024-10-14T17:27:05+05:30,health,true,57,2.3
rec-000832,Meghan Love,jalen_glenn@wagner.io,335.29,2025-12-25T17:27:05+05:30,garden,true,71,3.2
rec-000833,Jada Parker,heidi-lee59@leonard.io,539.10,2025-03-21T17:27:05+05:30,automotive,true,6,4.5
rec-000834,Elliot Gleason,horacepatterson@clayton.info,319.93,2026-02-06T17:27:05+05:30,electronics,true,33,4.2
rec-000835,Bryana Dean,robinflores@perry.org,291.35,2025-12-31T17:27:05+05:30,clothing,true,68,1.5
rec-000836,Alexa Foster,edmundhale@hammond.io,763.74,2025-10-01T17:27:05+05:30,toys,false,34,0.4
rec-000837,Seth Schneider,not-an-email,238.60,2025-12-18T17:27:05+05:30,clothing,true,6,4.6
rec-000838,Faye Peters,raeganjoseph@walton.net,664.03,2024-08-18T17:27:05+05:30,sports,true,33,1.1
rec-000839,Parker Ramsey,kari.hale3@solomon.net,860.24,2026-06-18T17:27:05+05:30,health,false,100,2.1
rec-000840,Heath Gilbert,brennan-mason@harper.io,380.58,2024-08-11T17:27:05+05:30,automotive,false,52,4.9
rec-000841,June Spencer,arvid.perkins9@malone.info,175.96,2024-08-07T17:27:05+05:30,clothing,true,42,2.1
rec-000842,Desiree Miles,kailee-newton@hoffman.com,809.70,2025-01-26T17:27:05+05:30,garden,true,51,3.0
rec-000843,Ansel Hopkins,charleyschmidt@wagner.net,610.37,2025-03-01T17:27:05+05:30,food,true,81,3.5
rec-000844,Elena McDermott,cordia.gill@sharp.info,442.15,2025-03-31T17:27:05+05:30,furniture,true,48,4.5
rec-000845,Karli Lee,sonyawong60@thiel.info,41.32,2024-10-27T17:27:05+05:30,sports,true,21,0.5
rec-000846,Alayna Brooks,duane.shaw@carr.name,503.24,2025-09-09T17:27:05+05:30,automotive,true,14,5.0
rec-000847,Jayden Schiller,brandoramos@dixon.io,830.70,2025-06-27T17:27:05+05:30,health,true,90,2.0
rec-000848,Dameon Scott,frankfeeney@robertson.biz,756.13,2025-06-26T17:27:05+05:30,books,false,92,2.2
